date,BTC,ETH,BNB,ADA,DOGE,XRP,DOT,BCH,UNI,LTC,LINK,XLM,SOL,ETC,MATIC,VET,BUSD,FIL,AAVE,XMR,WAVES,ZEC,EGLD,XEM,ENJ,BTG,ONT
2018-08-22,6360.89,270.8,9.5888,0.08955,,0.3185,,,,55.14,,0.20752,,12.1713,,0.01376,,,,,,,,,,,2.08
2018-08-23,6525.01,275.99,9.7587,0.09232,,0.3263,,,,57.29,,0.21694,,12.4789,,0.01472,,,,,,,,,,,2.181
2018-08-24,6681.64,281.19,10.2038,0.09381,,0.32646,,,,57.82,,0.21903,,12.5709,,0.01453,,,,,,,,,,,2.165
2018-08-25,6733.64,277.55,10.1058,0.09413,,0.32702,,,,57.89,,0.21787,,12.505,,0.0154,,,,,,,,,,,2.346
2018-08-26,6700.0,274.29,10.2158,0.09306,,0.32276,,,,56.99,,0.213,,12.4457,,0.0153,,,,,,,,,,,2.385
2018-08-27,6908.64,287.71,11.1888,0.10051,,0.33901,,,,60.61,,0.22728,,12.7227,,0.018,,,,,,,,,,,2.684
2018-08-28,7076.11,295.44,11.5188,0.10555,,0.35128,,,,63.13,,0.23528,,13.1837,,0.01794,,,,,,,,,,,2.803
2018-08-29,7031.22,288.4,11.1888,0.10535,,0.34494,,,,61.41,,0.2262,,12.996,,0.0169,,,,,,,,,,,2.546
2018-08-30,6984.84,283.89,10.7899,0.10066,,0.33518,,,,60.23,,0.22185,,12.848,,0.01731,,,,,,,,,,,2.505
2018-08-31,7011.21,281.41,10.9899,0.1017,,0.3353,,,,62.04,,0.22282,,12.7411,,0.01704,,,,,,,,,,,2.455
2018-09-01,7200.01,295.71,11.48,0.10699,,0.34699,,,,66.49,,0.22991,,13.1736,,0.0182,,,,,,,,,,,2.62
2018-09-02,7302.01,295.41,11.3684,0.10499,,0.34253,,,,66.21,,0.226,,13.4031,,0.01786,,,,,,,,,,,2.505
2018-09-03,7263.02,289.09,11.3294,0.10352,,0.33493,,,,65.44,,0.22061,,14.0611,,0.01879,,,,,,,,,,,2.417
2018-09-04,7359.06,285.3,11.4217,0.10521,,0.33116,,,,67.6,,0.23206,,13.9819,,0.01945,,,,,,,,,,,2.417
2018-09-05,6700.0,228.53,9.9664,0.08637,,0.27889,,,,57.82,,0.20335,,11.7599,,0.01609,,,,,,,,,,,1.834
2018-09-06,6516.01,229.7,10.2888,0.0884,,0.30179,,,,57.61,,0.208,,11.9851,,0.01615,,,,,,,,,,,2.096
2018-09-07,6395.54,215.22,9.9401,0.08287,,0.2869,,,,55.66,,0.20593,,11.5867,,0.0155,,,,,,,,,,,1.97
2018-09-08,6185.05,196.71,9.5224,0.07749,,0.27679,,,,53.07,,0.19328,,10.9721,,0.01454,,,,,,,,,,,1.883
2018-09-09,6250.81,195.81,9.5399,0.07601,,0.2766,,,,54.74,,0.19024,,11.21,,0.01443,,,,,,,,,,,1.843
2018-09-10,6312.0,197.15,9.508,0.07343,,0.27,,,,54.34,,0.19011,,11.3064,,0.01415,,,,,,,,,,,1.85
2018-09-11,6294.91,185.18,9.3688,0.0701,,0.26314,,,,52.04,,0.20071,,11.2605,,0.01312,,,,,,,,,,,1.751
2018-09-12,6338.62,183.12,9.2081,0.06627,,0.2699,,,,51.69,,0.19672,,10.7222,,0.0138,,,,,,,,,,,1.738
2018-09-13,6487.38,210.68,9.5911,0.06951,,0.27933,,,,54.44,,0.2058,,11.1085,,0.01403,,,,,,,,,,,1.89
2018-09-14,6476.63,208.82,9.9268,0.06749,,0.27571,,,,56.24,,0.20012,,10.9416,,0.0139,,,,,,,,,,,1.812
2018-09-15,6514.96,221.29,10.0999,0.06895,,0.28031,,,,56.22,,0.20204,,11.28,,0.01427,,,,,,,,,,,1.839
2018-09-16,6505.0,220.17,9.9399,0.06988,,0.28122,,,,56.75,,0.2058,,11.2048,,0.01412,,,,,,,,,,,1.828
2018-09-17,6248.69,196.16,9.3626,0.06347,,0.2706,,,,52.07,,0.19521,,10.28,,0.01266,,,,,,,,,,,1.681
2018-09-18,6336.45,208.17,9.5599,0.069,,0.31897,,,,53.96,,0.20666,,10.5548,,0.01292,,,,,,,,,,,1.721
2018-09-19,6391.89,209.79,9.6399,0.07218,,0.32679,,,,54.27,,0.20632,,10.7821,,0.013,,,,,,,,,,,1.712
2018-09-20,6492.0,224.0,10.0388,0.08089,,0.44819,,,,56.53,,0.23216,,11.14,,0.01359,,,,,,,,,,,1.827
2018-09-21,6759.02,247.73,10.48,0.08773,,0.56405,,,,60.83,,0.24808,,11.7085,,0.01445,,,,,,,,,,,2.156
2018-09-22,6723.05,241.01,10.2911,0.08338,,0.57368,,,,60.65,,0.24047,,11.4491,,0.01373,,,,,,,,,,,2.058
2018-09-23,6708.0,244.5,10.2907,0.08986,,0.5719,,,,61.38,,0.28163,,11.6,,0.01397,,,,,,,,,,,2.079
2018-09-24,6581.39,228.06,10.0588,0.08241,,0.49358,,,,58.01,,0.25856,,11.0405,,0.01311,,,,,,,,,,,1.902
2018-09-25,6447.54,219.62,9.8745,0.08108,,0.5256,,,,57.61,,0.253,,11.11,,0.01283,,,,,,,,,,,1.866
2018-09-26,6465.12,214.42,9.712,0.07913,,0.513,,,,57.18,,0.24353,,10.9619,,0.01249,,,,,,,,,,,1.829
2018-09-27,6689.13,229.13,10.0599,0.08629,,0.54305,,,,63.28,,0.26009,,11.4479,,0.01311,,,,,,,,,,,1.918
2018-09-28,6634.58,221.84,9.9911,0.0839,,0.54025,,,,61.95,,0.25325,,11.2481,,0.01308,,,,,,,,,,,2.017
2018-09-29,6596.38,231.62,10.0118,0.08446,,0.56876,,,,61.61,,0.2543,,11.3992,,0.01293,,,,,,,,,,,1.982
2018-09-30,6626.57,232.94,10.0172,0.08511,,0.58257,,,,61.21,,0.2599,,11.3203,,0.01291,,,,,,,,,,,2.006
2018-10-01,6611.61,231.61,9.9811,0.08467,,0.5776,,,,60.45,,0.25883,,11.2504,,0.01282,,,,,,,,,,,1.99
2018-10-02,6525.79,225.69,10.3711,0.08224,,0.51692,,,,59.46,,0.24662,,11.163,,0.01296,,,,,,,,,,,1.976
2018-10-03,6510.0,220.77,10.3136,0.08088,,0.5293,,,,57.56,,0.2419,,11.141,,0.01279,,,,,,,,,,,1.912
2018-10-04,6593.79,222.66,10.2982,0.08164,,0.5294,,,,58.42,,0.2443,,11.0936,,0.01285,,,,,,,,,,,1.924
2018-10-05,6635.65,228.37,10.6756,0.08339,,0.5211,,,,58.93,,0.24767,,11.0963,,0.01316,,,,,,,,,,,1.95
2018-10-06,6594.27,225.4,10.4289,0.08151,,0.48964,,,,57.96,,0.24145,,10.9652,,0.01307,,,,,,,,,,,1.931
2018-10-07,6615.26,226.14,10.5852,0.08464,,0.48269,,,,58.33,,0.24535,,10.95,,0.0131,,,,,,,,,,,1.938
2018-10-08,6673.01,230.01,10.5911,0.08698,,0.49335,,,,59.66,,0.24998,,11.0077,,0.01375,,,,,,,,,,,2.077
2018-10-09,6656.61,228.4,10.4113,0.08659,,0.48199,,,,59.03,,0.2481,,10.9509,,0.01366,,,,,,,,,,,2.073
2018-10-10,6631.0,226.74,10.3614,0.08542,,0.46605,,,,58.46,,0.24306,,10.9023,,0.01335,,,,,,,,,,,2.062
2018-10-11,6252.68,191.58,9.3599,0.07079,,0.38315,,,,51.36,,0.2071,,9.2017,,0.01127,,,,,,,,,,,1.724
2018-10-12,6298.01,196.96,9.5551,0.0732,,0.42071,,,,53.74,,0.21563,,9.5181,,0.01163,,,,,,,,,,,1.773
2018-10-13,6332.93,201.3,9.681,0.07374,,0.4227,,,,54.05,,0.21624,,9.5974,,0.01161,,,,,,,,,,,1.796
2018-10-14,6339.34,197.01,9.5895,0.0717,,0.40994,,,,52.61,,0.21102,,9.5081,,0.01144,,,,,,,,,,,1.806
2018-10-15,6752.5,214.39,10.5655,0.07671,,0.46168,,,,56.16,,0.22943,,10.0182,,0.01204,,,,,,,,,,,1.88
2018-10-16,6759.27,215.09,10.2771,0.07777,,0.48352,,,,55.54,,0.23675,,9.989,,0.01219,,,,,,,,,,,1.882
2018-10-17,6740.89,212.85,10.2338,0.07994,,0.48437,,,,55.27,,0.24971,,10.1051,,0.01209,,,,,,,,,,,1.899
2018-10-18,6618.96,206.24,9.922,0.07668,,0.4675,,,,53.53,,0.24556,,9.7965,,0.01158,,,,,,,,,,,1.866
2018-10-19,6528.88,205.0,9.9001,0.07683,,0.46077,,,,53.71,,0.25008,,9.75,,0.01161,,,,,,,,,,,1.826
2018-10-20,6588.4,207.91,9.9365,0.07768,,0.46788,,,,54.28,,0.25185,,9.82,,0.01169,,,,,,,,,,,1.869
2018-10-21,6590.11,207.49,9.9311,0.07721,,0.46458,,,,53.61,,0.24731,,9.7639,,0.0115,,,,,,,,,,,1.845
2018-10-22,6581.2,206.67,9.8932,0.07731,,0.46192,,,,53.12,,0.24851,,10.2037,,0.01124,,,,,,,,,,,1.836
2018-10-23,6553.51,205.85,9.9298,0.07597,,0.47006,,,,53.33,,0.24555,,9.9226,,0.01192,,,,,,,,,,,1.802
2018-10-24,6565.5,205.35,9.8837,0.07539,,0.46402,,,,53.11,,0.24113,,9.8365,,0.01155,,,,,,,,,,,1.808
2018-10-25,6528.09,203.93,9.8056,0.07478,,0.46351,,,,52.84,,0.23836,,9.776,,0.0114,,,,,,,,,,,1.765
2018-10-26,6538.63,204.92,9.8296,0.07471,,0.46657,,,,52.56,,0.2371,,9.754,,0.0112,,,,,,,,,,,1.767
2018-10-27,6505.6,204.45,9.7331,0.07352,,0.46012,,,,52.25,,0.23113,,9.6867,,0.01094,,,,,,,,,,,1.712
2018-10-28,6489.93,204.99,9.7207,0.07364,,0.46472,,,,52.07,,0.23453,,9.6286,,0.011,,,,,,,,,,,1.775
2018-10-29,6344.5,196.96,9.445,0.07019,,0.44506,,,,49.21,,0.22273,,9.1034,,0.01054,,,,,,,,,,,1.657
2018-10-30,6330.87,197.27,9.4521,0.07007,,0.44749,,,,49.34,,0.22368,,9.0239,,0.01021,,,,,,,,,,,1.646
2018-10-31,6371.93,198.73,9.4807,0.07061,,0.45418,,,,49.93,,0.22668,,9.0855,,0.01048,,,,,,,,,,,1.664
2018-11-01,6410.0,199.96,9.6192,0.07127,,0.46141,,,,50.61,,0.22648,,9.107,,0.01049,,,,,,,,,,,1.697
2018-11-02,6433.98,202.35,9.6421,0.07311,,0.463,,,,51.78,,0.23838,,9.209,,0.0105,,,,,,,,,,,1.694
2018-11-03,6387.09,200.31,9.5889,0.07177,,0.45713,,,,51.04,,0.23673,,9.154,,0.01036,,,,,,,,,,,1.664
2018-11-04,6485.85,212.11,9.819,0.0773,,0.46999,,,,54.6,,0.24596,,9.5696,,0.01091,,,,,,,,,,,1.733
2018-11-05,6468.99,210.66,9.7333,0.07685,,0.5022,,,,53.91,,0.24919,,9.4899,,0.01075,,,,,,,,,,,1.695
2018-11-06,6519.11,220.74,9.881,0.08168,,0.55523,,,,56.48,,0.2688,,10.0255,,0.0113,,,,,,,,,,,1.729
2018-11-07,6578.46,219.07,9.897,0.079,,0.5409,,,,54.47,,0.25916,,9.7302,,0.01088,,,,,,,,,,,1.693
2018-11-08,6479.84,212.79,9.686,0.07684,,0.49694,,,,52.72,,0.25825,,9.5167,,0.01055,,,,,,,,,,,1.667
2018-11-09,6419.99,210.77,9.6141,0.07463,,0.5044,,,,52.25,,0.25864,,9.5498,,0.01026,,,,,,,,,,,1.625
2018-11-10,6433.05,213.25,9.5898,0.07548,,0.50956,,,,52.48,,0.26459,,9.519,,0.01031,,,,,,,,,,,1.645
2018-11-11,6449.81,212.54,9.5611,0.077,,0.51019,,,,51.46,,0.27712,,9.3041,,0.01019,,,,,,,,,,,1.643
2018-11-12,6453.07,212.89,9.4862,0.07687,,0.5245,,,,51.26,,0.27108,,9.2608,,0.01,,,,,,,,,,,1.641
2018-11-13,6457.66,209.84,9.3936,0.07465,,0.51736,,,,50.43,,0.26139,,9.1848,,0.00928,,,,,,,,,,,1.592
2018-11-14,5922.41,187.43,8.6811,0.06657,,0.4846,,,,45.05,,0.241,,8.2012,,0.00867,,,,,,,,,,,1.477
2018-11-15,5753.4,184.35,8.3793,0.06435,,0.48931,,,,44.78,,0.24508,,7.8927,,0.00813,,,,,,,,,,,1.497
2018-11-16,5655.94,176.89,8.01,0.06145,,0.47765,,,,42.89,,0.24148,,7.5637,,0.00778,,,,,,,,,,,1.388
2018-11-17,5628.29,176.2,7.8494,0.06123,,0.49813,,,,42.43,,0.24886,,7.4797,,0.0078,,,,,,,,,,,1.357
2018-11-18,5662.0,178.97,8.0832,0.06234,,0.51611,,,,42.61,,0.25333,,7.5234,,0.00773,,,,,,,,,,,1.357
2018-11-19,4910.03,150.81,6.6844,0.0527,,0.4825,,,,37.07,,0.22749,,6.2797,,0.00614,,,,,,,,,,,1.153
2018-11-20,4558.86,133.82,5.92,0.04587,,0.44285,,,,33.8,,0.19688,,5.65,,0.00543,,,,,,,,,,,1.01
2018-11-21,4661.07,138.23,6.2894,0.04839,,0.45367,,,,35.15,,0.20619,,5.8304,,0.00587,,,,,,,,,,,1.046
2018-11-22,4370.0,126.63,5.77,0.04407,,0.42831,,,,32.11,,0.18715,,5.2988,,0.00524,,,,,,,,,,,0.972
2018-11-23,4420.61,125.02,5.6611,0.0438,,0.41447,,,,32.74,,0.18395,,5.2632,,0.00524,,,,,,,,,,,1.002
2018-11-24,3932.44,114.89,5.193,0.039,,0.37982,,,,29.73,,0.15399,,4.855,,0.00461,,,,,,,,,,,0.913
2018-11-25,4085.78,118.67,5.2873,0.03832,,0.382,,,,31.49,,0.16293,,4.8493,,0.00477,,,,,,,,,,,0.875
2018-11-26,3862.2,110.68,5.0631,0.03652,,0.36354,,,,30.18,,0.14773,,4.4013,,0.00443,,,,,,,,,,,0.78
2018-11-27,3875.21,111.43,4.984,0.03693,,0.365,,,,31.61,,0.14663,,4.5871,,0.00447,,,,,,,,,,,0.775
2018-11-28,4264.85,122.9,5.3499,0.04222,,0.39203,,,,34.74,,0.16107,,5.0011,,0.00526,,,,,,,,,,,0.863
2018-11-29,4295.84,117.98,5.3805,0.04194,,0.38149,,,,33.88,,0.16524,,4.9318,,0.00534,,,,,,,,,,,0.833
2018-11-30,4041.32,113.73,5.115,0.03907,,0.36466,,,,32.21,,0.15973,,4.6277,,0.00481,,,,,,,,,,,0.785
2018-12-01,4190.02,118.1,5.2899,0.04138,,0.37205,,,,34.17,,0.16451,,4.8396,,0.00507,,,,,,,,,,,0.806
2018-12-02,4161.01,116.57,5.2888,0.04187,,0.36963,,,,33.82,,0.16101,,5.1879,,0.00496,,,,,,,,,,,0.821
2018-12-03,3884.01,108.76,5.1266,0.03848,,0.34827,,,,30.9,,0.14893,,4.5162,,0.00453,,,,,,,,,,,0.75
2018-12-04,3951.64,109.94,5.902,0.03752,,0.35231,,,,31.13,,0.14692,,4.4169,,0.00462,,,,,,,,,,,0.734
2018-12-05,3769.84,102.71,6.0727,0.03442,,0.3395,,,,29.27,,0.13393,,4.0393,,0.00446,,,,,,,,,,,0.664
2018-12-06,3508.75,91.0,4.9023,0.03072,,0.30919,,,,26.78,,0.1178,,3.5229,,0.00411,,,,,,,,,,,0.553
2018-12-07,3403.55,93.05,4.516,0.02975,,0.30114,,,,24.91,,0.11495,,3.8285,,0.00391,,,,,,,,,,,0.556
2018-12-08,3410.93,90.38,4.6361,0.0302,,0.30247,,,,24.22,,0.1162,,3.7962,,0.00383,,,,,,,,,,,0.547
2018-12-09,3545.37,93.26,4.7693,0.0311,,0.30914,,,,25.37,,0.12121,,3.9069,,0.004,,,,,,,,,,,0.564
2018-12-10,3432.88,89.91,4.6276,0.02977,,0.29956,,,,24.14,,0.11546,,3.8312,,0.00377,,,,,,,,,,,0.534
2018-12-11,3380.39,87.76,4.8973,0.02931,,0.29904,,,,23.41,,0.11122,,3.6912,,0.00369,,,,,,,,,,,0.523
2018-12-12,3445.0,89.41,4.9815,0.03029,,0.30463,,,,24.13,,0.1124,,3.8621,,0.00369,,,,,,,,,,,0.531
2018-12-13,3302.06,86.34,4.6384,0.02912,,0.29934,,,,23.08,,0.10472,,3.8637,,0.00351,,,,,,,,,,,0.504
2018-12-14,3224.17,83.82,4.5211,0.02832,,0.28816,,,,23.34,,0.09666,,3.7136,,0.00337,,,,,,,,,,,0.469
2018-12-15,3211.72,83.76,4.5531,0.02807,,0.28422,,,,23.6,,0.09453,,3.5977,,0.00334,,,,,,,,,,,0.45
2018-12-16,3228.67,84.67,4.616,0.029,,0.28669,,,,25.52,,0.09569,,3.611,,0.00339,,,,,,,,,,,0.455
2018-12-17,3509.08,94.02,5.065,0.03241,,0.32721,,,,28.95,,0.10874,,3.9594,,0.004,,,,,,,,,,,0.577
2018-12-18,3652.98,100.39,5.5308,0.0343,,0.34979,,,,29.89,,0.11368,,4.1642,,0.00409,,,,,,,,,,,0.689
2018-12-19,3662.22,98.74,5.3633,0.03368,,0.34468,,,,28.83,,0.11174,,4.3031,,0.00411,,,,,,,,,,,0.604
2018-12-20,4049.62,114.05,5.6766,0.03871,,0.37228,,,,32.18,,0.12414,,4.7063,,0.004478,,,,,,,,,,,0.662
2018-12-21,3838.66,107.69,5.4766,0.04031,,0.35428,,,,30.29,,0.11869,,4.4714,,0.004383,,,,,,,,,,,0.704
2018-12-22,3948.91,115.2,5.8398,0.04156,,0.35644,,,,31.33,,0.1201,,4.6151,,0.004569,,,,,,,,,,,0.733
2018-12-23,3929.71,129.03,5.959,0.04369,,0.3669,,,,32.97,,0.12454,,4.8427,,0.004641,,,,,,,,,,,0.741
2018-12-24,4008.01,138.03,6.0979,0.04499,,0.40092,,,,32.68,,0.13063,,5.0642,,0.004718,,,,,,,,,,,0.762
2018-12-25,3745.79,127.6,5.45,0.04107,,0.37598,,,,30.5,,0.11882,,4.647,,0.004309,,,,,,,,,,,0.6535
2018-12-26,3777.74,129.35,5.6029,0.0406,,0.37253,,,,30.3,,0.11836,,5.4207,,0.00432,,,,,,,,,,,0.6266
2018-12-27,3567.91,113.8,5.1791,0.03611,,0.33368,,,,27.55,,0.10727,,4.7049,,0.003839,,,,,,,,,,,0.5468
2018-12-28,3839.26,135.3,5.8811,0.04111,,0.36997,,,,31.8,,0.11878,,5.1775,,0.004297,,,,,,,,,,,0.616
2018-12-29,3695.32,132.89,5.66,0.04049,,0.35593,,,,30.28,,0.11435,,5.0314,,0.00402,,,,,,,,,,,0.5898
2018-12-30,3801.91,137.77,5.8939,0.04263,,0.36489,,,,31.38,,0.11556,,5.2048,,0.00415,,,,,,,,,,,0.6108
2018-12-31,3702.9,131.45,6.1111,0.04054,,0.34849,,,,29.9,,0.11002,,4.9798,,0.003927,,,,,,,,,,,0.5808
2019-01-01,3797.14,139.1,5.991,0.04198,,0.3608,,,,31.48,,0.11351,,5.252,,0.004082,,,,,,,,,,,0.5935
2019-01-02,3858.56,152.01,6.051,0.04433,,0.36882,,,,32.67,,0.11656,,5.32,,0.004132,,,,,,,,,,,0.6306
2019-01-03,3766.78,146.3,5.7979,0.04205,,0.3524,,,,31.39,,0.11139,,4.9982,,0.00397,,,,,,,,,,,0.5945
2019-01-04,3792.01,151.97,5.9692,0.04301,,0.35308,,,,31.76,,0.11271,,5.1894,,0.004023,,,,,,,,,,,0.5979
2019-01-05,3770.96,152.83,5.9625,0.04403,,0.34851,,,,34.33,,0.11148,,5.0564,,0.003998,,,,,,,,,,,0.616
2019-01-06,3987.6,153.86,6.2688,0.04822,,0.36042,,,,38.3,,0.11871,,5.385,,0.004245,,,,,,,,,,,0.6403
2019-01-07,3975.45,149.34,6.2009,0.04755,,0.36022,,,,37.35,,0.12232,,4.8099,,0.004121,,,,,,,,,,,0.6196
2019-01-08,3955.13,147.6,6.5128,0.0478,,0.36073,,,,38.7,,0.12153,,4.8852,,0.004297,,,,,,,,,,,0.6308
2019-01-09,3966.65,148.1,6.5511,0.05144,,0.3648,,,,38.17,,0.1225,,4.9059,,0.004702,,,,,,,,,,,0.7112
2019-01-10,3585.88,124.95,5.8449,0.04366,,0.32464,,,,32.81,,0.10595,,4.3316,,0.003968,,,,,,,,,,,0.5828
2019-01-11,3601.31,124.65,5.9595,0.0433,,0.3258,,,,31.49,,0.10385,,4.3799,,0.003912,,,,,,,,,,,0.6289
2019-01-12,3583.13,123.35,5.8594,0.04288,,0.32557,,,,31.65,,0.10447,,4.4593,,0.003938,,,,,,,,,,,0.6049
2019-01-13,3476.81,114.16,5.4688,0.03944,,0.31132,,,,29.59,,0.10102,,4.1395,,0.003698,,,,,,,,,,,0.5638
2019-01-14,3626.09,126.95,6.0583,0.04343,,0.32871,,,,31.71,,0.10732,,4.2913,,0.003974,,,,,,,,,,,0.5975
2019-01-15,3553.06,118.95,5.8111,0.04201,,0.3215,,,,30.75,,0.1037,,4.1215,,0.003852,,,,,,,,,,,0.5799
2019-01-16,3591.84,121.48,6.0911,0.04419,,0.3257,,,,31.29,0.4895,0.10551,,4.2516,,0.003933,,,,,,,,,,,0.615
2019-01-17,3616.21,121.54,6.3266,0.04471,,0.32489,,,,31.4,0.4756,0.10712,,4.4137,,0.004191,,,,,,,,,,,0.6148
2019-01-18,3594.87,119.17,6.4867,0.04372,,0.32036,,,,30.77,0.4894,0.10542,,4.3153,,0.004014,,,,,2.5235,,,,,,0.5986
2019-01-19,3665.3,122.6,6.5199,0.04515,,0.3267,,,,32.0,0.4831,0.10651,,4.341,,0.004077,,,,,2.5718,,,,,,0.6111
2019-01-20,3539.28,117.47,6.4008,0.04287,,0.3168,,,,30.64,0.4834,0.10289,,4.2098,,0.003947,,,,,2.5071,,,,,,0.5883
2019-01-21,3526.9,115.63,6.4724,0.04251,,0.31767,,,,30.82,0.4972,0.10139,,4.2231,,0.004066,,,,,2.5001,,,,,,0.5776
2019-01-22,3570.93,117.81,6.4736,0.04334,,0.31762,,,,31.41,0.5344,0.10209,,4.2776,,0.004529,,,,,2.7684,,,,,,0.6011
2019-01-23,3552.82,116.44,6.4969,0.04266,,0.31415,,,,31.69,0.5046,0.10068,,4.2467,,0.004358,,,,,3.0269,,,,,,0.5928
2019-01-24,3569.62,116.39,6.4588,0.04284,,0.31593,,,,32.51,0.5017,0.101,,4.2637,,0.004379,,,,,2.7189,,,,,,0.5936
2019-01-25,3565.29,115.11,6.6899,0.0424,,0.31384,,,,32.69,0.4739,0.0995,,4.3159,,0.004298,,,,,2.7792,,,,,,0.6121
2019-01-26,3565.25,115.34,6.9463,0.04241,,0.31258,,,,32.8,0.4661,0.09814,,4.2704,,0.004332,,,,,2.677,,,,,,0.6068
2019-01-27,3550.84,112.05,7.0396,0.04087,,0.30646,,,,32.21,0.4303,0.0943,,4.2064,,0.004136,,,,,2.6726,,,,,,0.599
2019-01-28,3434.15,105.5,6.1648,0.03855,,0.29223,,,,30.94,0.4116,0.08583,,3.9067,,0.003904,,,,,2.879,,,,,,0.5576
2019-01-29,3411.04,104.45,6.1661,0.03796,,0.28693,,,,30.81,0.4505,0.08216,,3.8689,,0.003875,,,,,2.9478,,,,,,0.5417
2019-01-30,3458.18,108.29,6.1388,0.03953,,0.32109,,,,31.68,0.4249,0.08509,,3.973,,0.004002,,,,,2.8729,,,,,,0.5522
2019-01-31,3434.1,106.44,6.22,0.03824,,0.30911,,,,31.41,0.3832,0.08115,,3.9287,,0.003886,,,,,2.773,,,,,,0.5326
2019-02-01,3462.07,106.73,6.5229,0.03857,,0.30624,,,,32.65,0.4147,0.08083,,3.9046,,0.003901,,,,,2.7135,,,,,,0.5405
2019-02-02,3504.77,110.42,6.8655,0.03929,,0.3103,,,,34.59,0.4136,0.083,,3.9821,,0.003929,,,,,2.7138,,,,,,0.551
2019-02-03,3458.11,107.36,6.7887,0.03824,,0.30219,,,,33.44,0.3963,0.08012,,3.8983,,0.00386,,,,,2.8211,,,,,,0.5391
2019-02-04,3463.22,107.68,7.1069,0.03799,,0.29939,,,,34.09,0.3943,0.07862,,3.8746,,0.003813,,,,,2.7277,,,,,,0.534
2019-02-05,3471.59,107.27,7.8665,0.03805,,0.29972,,,,34.34,0.4224,0.07702,,3.8582,,0.003783,,,,,2.6662,,,,,,0.5305
2019-02-06,3405.37,104.5,8.1303,0.03667,,0.2894,,,,32.79,0.4,0.07426,,3.745,,0.00363,,,,,2.504,,,,,,0.5143
2019-02-07,3398.4,104.48,7.81,0.03646,,0.29145,,,,33.24,0.4021,0.07426,,3.8406,,0.003686,,,,,2.4885,,,,,,0.518
2019-02-08,3659.04,119.25,8.5972,0.04072,,0.31205,,,,42.99,0.4383,0.08142,,4.1355,,0.003957,,,,,2.6465,,,,,,0.5623
2019-02-09,3665.18,119.19,8.9051,0.04117,,0.31215,,,,44.68,0.4612,0.08069,,4.0761,,0.004018,,,,,2.6,,,,,,0.5788
2019-02-10,3680.06,125.12,9.1697,0.0429,,0.30988,,,,46.79,0.4499,0.08022,,4.1584,,0.004022,,,,,2.72,,,,,,0.5871
2019-02-11,3631.05,120.89,9.5288,0.04169,,0.30255,,,,42.9,0.4289,0.077,,4.0697,,0.003905,,,,,2.8726,,,,,,0.579
2019-02-12,3631.46,122.41,9.2765,0.04173,,0.30514,,,,43.89,0.4277,0.07718,,4.0685,,0.003923,,,,,2.8492,,,,,,0.579
2019-02-13,3609.4,121.86,8.9103,0.04107,,0.30382,,,,41.61,0.4411,0.07622,,4.0982,,0.003852,,,,,2.7317,,,,,,0.577
2019-02-14,3590.56,120.42,8.7655,0.04037,,0.30081,,,,41.26,0.4259,0.07626,,4.1065,,0.003861,,,,,2.6419,,,,,,0.5663
2019-02-15,3602.47,121.67,9.2911,0.04059,,0.30194,,,,42.58,0.4342,0.07907,,4.0937,,0.003929,,,,,2.6565,,,,,,0.6692
2019-02-16,3618.41,122.67,9.1087,0.04101,,0.30077,,,,43.34,0.4398,0.07811,,4.0758,,0.004089,,,,,2.6081,,,,,,0.6233
2019-02-17,3667.58,133.75,9.22,0.04157,,0.30318,,,,43.91,0.4604,0.07964,,4.1738,,0.004118,,,,,2.6094,,,,,,0.6469
2019-02-18,3898.6,145.69,9.6127,0.04564,,0.32194,,,,47.84,0.471,0.08371,,4.3857,,0.004344,,,,,2.74,,,,,,0.6791
2019-02-19,3907.79,143.44,10.4728,0.04593,,0.32238,,,,47.14,0.4598,0.08974,,4.5363,,0.00427,,,,,2.7862,,,,,,0.6806
2019-02-20,3969.74,148.44,10.9211,0.04748,,0.3315,,,,51.5,0.4618,0.09198,,4.6727,,0.004336,,,,,2.7849,,,,,,0.749
2019-02-21,3937.31,145.69,10.4661,0.04506,,0.3207,,,,48.94,0.4438,0.08854,,4.492,,0.004464,,,,,2.8509,,,,,,0.7346
2019-02-22,3962.0,147.36,10.7576,0.0458,,0.32105,,,,49.19,0.4479,0.0904,,4.6762,,0.004761,,,,,2.9022,,,,,,0.8128
2019-02-23,4117.76,157.79,10.7265,0.04846,,0.33201,,,,51.4,0.4585,0.09389,,4.8067,,0.004885,,,,,2.8894,,,,,,0.9666
2019-02-24,3743.56,132.1,9.9476,0.04156,,0.29757,,,,43.75,0.405,0.08185,,4.0862,,0.004336,,,,,2.637,,,,,,0.9784
2019-02-25,3827.92,137.87,9.6967,0.04351,,0.32731,,,,45.4,0.4723,0.08603,,4.2366,,0.004541,,,,,2.6794,,,,,,0.9773
2019-02-26,3809.23,136.22,9.4168,0.04296,,0.31658,,,,44.76,0.4341,0.08441,,4.2545,,0.00456,,,,,2.6435,,,,,,0.9068
2019-02-27,3818.07,135.02,9.8467,0.04296,,0.31067,,,,45.16,0.4274,0.08413,,4.2854,,0.004537,,,,,2.6473,,,,,,0.8992
2019-02-28,3813.69,135.34,10.2779,0.04287,,0.3139,,,,45.61,0.4244,0.08439,,4.2171,,0.004552,,,,,2.6495,,,,,,0.9011
